revenue,budget,runtime,month,is_summer,is_holiday,is_halloween,num_genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science_Fiction,TV_Movie,Thriller,War,Western,adult,director_popularity,director_experience,main_actor_popularity,actor_popularity,is_franchise,franchise_number,is_sequel,franchise_success,num_writers,other_movies_same_week,language_avg_revenue
15.341567078850604,15.894952224644102,148,10,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.794785737650733,5,16.51534704087273,16.62629591335206,0,1,0,0.0,3,0,17.9715178373071
11.421906066583059,0.0,109,11,0,0,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0,1,0,0.0,1,0,17.9715178373071
14.778685257416596,14.190517145872716,113,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.839175216345339,5,18.220884909972998,17.44458716221862,0,1,0,0.0,5,0,17.9715178373071
16.860033043306743,15.856731016694035,155,12,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,17.15277677623202,17.29276823137777,0,1,0,0.0,2,0,17.9715178373071
14.987993004796314,15.238619133170708,103,12,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.978661680269907,1,16.5100082962354,16.123687879012582,0,1,0,0.0,3,2,17.9715178373071
13.122365377402328,0.0,112,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,17.103910090067863,0,1,0,0.0,1,2,17.9715178373071
15.498221050852454,15.424948670398354,166,12,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.659692991572882,4,16.423806793589115,16.759017394059782,0,1,0,0.0,5,2,16.29085497283771
17.752499758067994,0.0,107,12,0,1,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.451039042045892,1,15.59198733956117,16.664592670856475,1,1,0,0.0,2,2,17.9715178373071
16.98533516259087,0.0,80,12,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,16.517391837000158,1,1,0,0.0,0,2,17.9715178373071
15.474688088455686,16.300417291085605,84,12,0,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,0.0,2,2,17.07294180255039
14.690979711984754,0.0,105,12,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.607787011194024,1,15.922174010860203,16.793447981911832,1,3,0,16.392621280718657,2,0,17.9715178373071
14.077875591662238,0.0,96,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,17.568094873317914,17.052683164493704,0,1,0,0.0,0,1,17.9715178373071
18.44350712841693,15.607270193858982,111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.358271822748165,1,16.285119796711783,16.724809617369562,0,1,0,0.0,1,1,17.9715178373071
16.811242881518265,15.894952224644102,149,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,16.447383482706485,16.552668595920334,0,1,0,0.0,4,1,17.9715178373071
11.330275854372509,0.0,127,2,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,16.85046359274847,16.038033433372245,0,1,0,0.0,2,1,16.436797326006403
14.557448378884015,13.122365377402328,107,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,16.012735246411598,17.170850853294112,0,1,0,0.0,2,0,17.9715178373071
3.784189633918261,0.0,92,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,0.0,2,0,17.9715178373071
15.607270193858982,0.0,105,4,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,16.341879077508697,16.617982934455156,0,1,0,0.0,1,0,17.9715178373071
14.375126917328105,15.201805169084134,106,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,15.923037705614227,15.612802641635612,0,1,0,0.0,1,0,17.9715178373071
16.499541321509614,15.424948670398354,123,5,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16.77865506300315,16.612692035166543,0,1,0,0.0,1,1,17.9715178373071
17.617385025651565,15.096444681204078,113,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63907023242783,2,18.468949877170648,16.648470095696744,0,1,0,0.0,2,1,17.9715178373071
17.25376583480497,0.0,128,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.658763454885207,5,16.034751994985246,16.484531595851596,0,1,0,0.0,2,0,17.9715178373071
15.811027000649787,14.285514812209815,123,6,1,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,15.289510728510878,3,16.856344654493174,15.781858748643817,0,1,0,0.0,2,1,16.436797326006403
13.367099325969543,15.647145654047936,145,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.607370001263245,1,17.050778514720566,16.901124525847017,0,1,0,0.0,4,1,17.9715178373071
17.909855136853043,12.899222326086994,95,6,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,15.896272078853423,0,1,0,0.0,3,0,17.9715178373071
13.516790456663609,0.0,145,9,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10.596426378058336,3,12.481448050647218,16.53064911057223,0,1,0,0.0,2,0,16.436797326006403
17.216707972959764,14.508658238524095,101,9,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16.219525284562568,17.14507899630664,0,1,0,0.0,2,0,17.9715178373071
17.271157582501083,16.811242881518265,164,10,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17.041957688027086,3,16.419143633667048,16.369338226569702,0,1,0,0.0,3,0,17.9715178373071
17.31830438003305,16.993564429978885,149,12,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.905754933096265,2,17.771039447456843,17.037047088901534,0,1,0,0.0,0,0,17.9715178373071
17.065885088651534,14.914123179965662,103,12,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.433528019872952,2,16.995753001965813,16.535313840461352,0,1,0,0.0,4,3,17.9715178373071
15.607270193858982,15.201805169084134,127,12,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0108803189695,24,0.0,16.537841541061972,0,1,0,0.0,2,3,17.9715178373071
17.98333006106569,15.607270193858982,142,12,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,17.883910306605827,1,7,0,18.347882903457656,2,3,17.9715178373071
14.69067966710079,0.0,70,12,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,15.260537503760636,9,0.0,15.074626343993364,1,11,0,15.249608477670709,1,3,17.07294180255039
13.0089729301901,0.0,88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,15.930560647738732,15.450886031296148,0,1,0,0.0,4,0,17.9715178373071
18.313095544408284,16.300417291085605,172,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17.299504544150427,1,15.535540163557224,17.065289750269162,0,1,0,0.0,6,0,17.9715178373071
17.43047435604594,17.053600640995047,144,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,15.989131280261423,6,16.887045841283708,15.932119313840143,0,1,0,0.0,6,0,17.9715178373071
14.603968372873895,16.213405921671733,120,2,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,16.213405921671733,2,18.09191370837934,17.271963627698447,0,1,0,0.0,2,0,17.9715178373071
18.217339832189236,15.068273812173887,116,2,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,17.628817612528316,16.786670050547798,0,1,0,0.0,2,0,17.9715178373071
15.71494271771246,16.759949589762293,83,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15.4474926303749,4,0.0,12.180272670039761,0,1,0,0.0,3,0,16.436797326006403
15.434898999271326,14.731801689838349,114,3,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.66566191468422,4,16.49033491008679,17.161895918206433,0,1,0,0.0,1,0,17.9715178373071
15.068273812173887,15.520258832020865,118,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,0.0,1,1,17.9715178373071
15.424948670398354,15.128413190366862,121,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.696975114736865,2,16.87257590820363,16.302789503866848,0,1,0,0.0,3,1,17.9715178373071
13.815511557963774,15.76142084987672,113,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,16.514662545970037,0,1,0,0.0,5,1,17.9715178373071
17.356618015956748,13.304686600863562,225,3,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,16.98533516259087,0,1,0,0.0,1,1,17.9715178373071
16.759934747547664,14.914123179965662,95,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15.732433317205148,1,0.0,16.774677768680913,1,2,1,17.299504544150427,4,0,17.9715178373071
16.40327466837995,0.0,124,5,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,17.837284445272687,17.086445568381112,0,1,0,0.0,2,0,17.9715178373071
18.425560339338922,16.118095750958314,137,5,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.862829903121964,2,16.155712610837806,16.10797819056818,1,1,0,0.0,3,0,17.9715178373071
15.76142084987672,11.06665398721974,93,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,17.055332184886698,1,1,0,0.0,1,0,17.9715178373071
15.319588176962746,17.370858648025116,102,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,16.652637859935375,17.055138637544495,0,1,0,0.0,3,0,17.9715178373071
15.46416937585933,15.201805169084134,144,6,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.860033043306743,1,16.53927943746922,17.162059506584075,0,1,0,0.0,1,2,17.9715178373071
14.914123179965662,15.424948670398354,94,6,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15.725057618393892,17.089086265330288,0,1,0,0.0,3,2,17.9715178373071
17.030846966481878,16.705882371415992,121,6,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.054546890964417,2,16.213405921671733,17.418928677422,0,1,0,0.0,2,2,17.9715178373071
16.776612824928545,11.571203807011969,107,7,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0,0,1,0,0.0,1,1,17.9715178373071
17.50439003707821,14.55267510240978,109,7,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.894952224644102,1,0.0,15.72357063125643,0,1,0,0.0,2,1,17.9715178373071
15.607270193858982,15.201805169084134,111,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.300417291085605,1,16.129450209942966,15.815912328405897,0,1,0,0.0,1,0,17.9715178373071
16.711372329231853,0.0,98,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17.241388796050135,16.92851387390624,0,1,0,0.0,3,0,17.9715178373071
14.378256299622908,0.0,99,10,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17.350720727819844,17.298688949628996,0,1,0,0.0,1,0,17.9715178373071
14.931307999040428,17.034386422832473,134,10,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,17.19693443076345,17.511322308686577,0,1,0,0.0,4,1,17.9715178373071
14.220976332738882,16.118095750958314,125,10,0,0,1,5,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16.142413056206617,13,17.476536144858613,17.10606621793804,0,1,0,0.0,3,1,17.9715178373071
12.439447676290394,0.0,92,12,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,16.845090999626212,0,1,0,0.0,0,0,17.9715178373071
17.267386890343545,16.52356082573315,139,12,0,1,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.733281344102608,3,18.131199453878857,17.33153405530808,0,1,0,0.0,2,2,17.9715178373071
18.731102310705015,14.603968372873895,99,12,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,16.393831842145,0,1,0,0.0,1,2,17.9715178373071
16.395727463314174,0.0,90,12,0,1,0,5,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,14.603968372873895,1,15.379532816160461,14.806250753677228,0,1,0,0.0,2,2,16.436797326006403
17.835046405133788,15.201805169084134,78,12,0,1,0,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.55182289022463,2,18.459336942027758,17.913038574568866,0,1,0,0.0,7,0,17.9715178373071
18.095868561912003,14.077875591662238,99,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,17.256036405530722,0,1,0,0.0,2,0,17.9715178373071
14.001774333990852,13.815511557963774,112,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,16.85478118140254,16.619514271282068,0,1,0,0.0,5,0,16.29085497283771
14.950133605698774,14.220976332738882,112,2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,14.595780706509565,15.840695977431322,0,1,0,0.0,2,1,16.436797326006403
16.213405921671733,0.0,99,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17.580427656335623,16.90452384486524,0,1,0,0.0,4,1,17.9715178373071
14.706278742947841,13.563196916350243,86,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,17.19969355124352,16.609414318822125,0,1,0,0.0,2,1,17.9715178373071
16.331315242271646,15.687312888712007,131,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.534993117146666,8,15.732433317205148,16.343570569190177,0,1,0,0.0,2,1,17.9715178373071
16.536806051605975,11.918397239722838,97,4,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,17.432195149148104,0,1,0,0.0,1,0,17.9715178373071
16.28646169769967,14.508658238524095,82,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17.547083510242512,16.885763861209117,0,1,0,0.0,2,1,17.9715178373071
16.118095750958314,11.736077016252437,95,4,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,16.879333676301425,0,1,0,0.0,1,1,17.9715178373071
16.329078034118602,14.731801689838349,98,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,16.967514287694467,16.717946340897267,1,3,0,17.065678516937478,2,0,17.9715178373071
12.154784614286667,0.0,90,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15.797227219295607,16.885591481849527,1,1,0,0.0,1,0,17.9715178373071
16.342249731515825,14.731801689838349,114,6,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,16.44499851468838,16.7170883127776,0,1,0,0.0,2,1,17.9715178373071
16.3105011105424,15.201805169084134,100,6,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,16.314744702257634,1,1,0,0.0,3,1,17.9715178373071
15.201805169084134,14.914123179965662,99,6,1,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.607270193858982,1,17.741436488285277,16.57436797454317,0,1,0,0.0,2,1,17.9715178373071
17.169752626088545,0.0,98,6,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.8142839824466,3,17.09389187198683,16.81667362469585,0,1,0,0.0,1,1,17.9715178373071
15.69191765439196,15.747032114495013,112,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.45883704259595,1,17.544411710446912,17.12408492102944,0,1,0,0.0,1,1,16.191580522531684
16.213405921671733,14.508658238524095,114,7,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,16.789837334812987,17.02436514756565,0,1,0,0.0,2,1,17.9715178373071
10.827647242788979,0.0,109,7,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,15.894952224644102,16.366144055288366,0,1,0,0.0,2,1,17.9715178373071
14.833780455169258,12.429220196836383,85,7,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,14.767376707203578,1,12,0,15.209905295000922,2,1,17.07294180255039
15.981129910564055,0.0,98,8,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,17.432613380725936,17.250720515995422,0,1,0,0.0,3,0,17.9715178373071
8.853808274977197,11.51293546492023,88,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,14.508658238524095,0,1,0,0.0,6,2,17.9715178373071
16.176364653421913,13.493928313146206,102,10,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,16.47113551198144,16.45932630262989,0,1,0,0.0,2,2,17.9715178373071
17.187382144569934,14.077875591662238,119,10,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,16.986083684432298,1,1,0,0.0,3,2,17.9715178373071
16.700311326676903,16.811242881518265,117,10,0,0,1,6,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,18.16156283038107,2,16.00634449190222,16.716659337872844,0,1,0,0.0,3,1,17.9715178373071
17.532947293547736,14.403297778421795,104,10,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.068273812173887,1,17.17776178877747,16.899436964331937,1,1,0,0.0,2,1,17.9715178373071
18.754886134647222,12.206077645517674,99,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,16.133768271308515,15.271230059351726,0,1,0,0.0,4,0,16.29085497283771
17.312018149733785,0.0,120,10,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,16.612819859883018,16.600993077728855,0,1,0,0.0,5,0,16.436797326006403
18.23801109858261,16.012735246411598,179,11,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.753613383229595,3,0.0,16.692030887064927,0,1,0,0.0,3,0,17.9715178373071
18.569269252114584,15.789591722875162,120,12,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.642872346306905,1,17.97794384404267,17.669541125860487,1,8,0,18.303260114047657,3,1,17.9715178373071
17.09600819199818,14.603968372873895,137,12,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.444487580981768,4,13.122365377402328,17.327788185396205,0,1,0,0.0,2,1,17.9715178373071
17.398362635228988,15.201805169084134,102,12,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.873995402522807,5,16.447653054612804,16.80182584284658,1,1,0,0.0,7,1,17.9715178373071
14.99471770953247,14.603968372873895,116,12,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.449176098671629,3,17.916995748443533,17.146583153956733,0,1,0,0.0,3,1,17.9715178373071
15.830413711839864,15.607270193858982,131,1,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.765198945372877,1,16.11304541998234,16.39268684554768,0,1,0,0.0,4,0,17.9715178373071
15.068273812173887,15.40372503823682,101,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.560318305741585,1,17.140290279632026,16.415342916988617,0,1,0,0.0,2,0,17.9715178373071
4.61512051684126,12.923914877701906,101,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15.732433317205148,15.732433317205148,0,1,0,0.0,3,0,16.35111915075042
18.005165315142214,15.201805169084134,94,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.187382144569934,1,17.570077174056486,17.6481297748166,0,1,0,0.0,3,1,17.9715178373071
14.392124484065864,0.0,89,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.808629359171237,2,0.0,14.733255860009557,1,13,0,15.183434397085495,2,1,17.07294180255039
19.31703980116409,15.607270193858982,175,3,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.266515742283485,1,15.782221925193745,16.786216662169352,1,1,0,0.0,3,1,17.9715178373071
15.607270193858982,9.392745258631441,93,3,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,14.706278742947841,0,1,0,0.0,1,1,17.9715178373071
17.034386422832473,13.652992804936396,78,4,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,0.0,2,1,17.9715178373071
10.962960458076914,0.0,98,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0,18.063939883555477,0,1,0,0.0,2,1,16.203781022187123
15.694975760283178,14.346139397261565,101,5,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.319588176962746,1,17.366671436855704,17.385197721388252,0,1,0,0.0,2,1,17.9715178373071
16.349207451286784,15.068273812173887,116,5,0,0,0,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.99750747858219,25,0.0,17.17977510860706,0,1,0,0.0,2,1,17.9715178373071
17.11134746100564,11.775297421715827,100,6,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,14.690979711984754,0,1,0,0.0,1,0,16.489457865145248
16.118095750958314,14.49759729672584,104,6,1,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.3105011105424,1,16.3105011105424,15.991489934662214,1,2,1,16.3105011105424,1,0,17.9715178373071
11.536973967727368,11.918397239722838,87,6,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,17.312018149733785,17.107817980582308,1,2,1,15.201805169084134,4,0,17.9715178373071
14.220976332738882,0.0,84,6,1,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16.545279555872654,17.198977788101303,0,1,0,0.0,1,2,17.9715178373071
14.731801689838349,14.285514812209815,110,6,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.220976332738882,1,16.982843092286206,16.566720697575697,0,1,0,0.0,1,2,17.9715178373071
16.08763654656639,14.346139397261565,88,6,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.43449050650847,4,16.894258984886562,17.234035969708835,1,4,0,16.87481604314449,2,2,17.9715178373071
15.66081095209823,0.0,88,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.732126186757245,6,16.571899975013203,16.546768330353707,0,1,0,0.0,1,0,17.9715178373071
16.906553056777135,11.982935344196433,87,8,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,0.0,1,2,17.9715178373071
17.216707972959764,13.122365377402328,91,8,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,16.118095750958314,0,1,0,0.0,1,2,17.9715178373071
16.706786962100164,14.508658238524095,88,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.28646169769967,1,17.103509677813914,16.55535223055358,0,1,0,0.0,2,2,17.9715178373071
17.646808336188744,14.508658238524095,109,8,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.9833382266958,2,17.36651670697936,17.443087622347736,0,1,0,0.0,2,0,17.9715178373071
17.615484081955163,14.946912992035967,108,9,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.77102238760702,1,16.846088472877195,16.76350759477967,0,1,0,0.0,4,0,17.9715178373071
13.032797467645143,0.0,98,9,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.507011400662755,5,0.0,15.118444570271082,0,1,0,0.0,3,0,16.436797326006403
17.41923019262477,15.025143811676312,123,9,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.615864149468596,4,16.485948469040274,17.973585521771565,0,1,0,0.0,2,0,17.9715178373071
17.404077345676168,14.038654909278163,129,10,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,17.329518898343554,16.091238940952973,0,1,0,0.0,3,0,16.29085497283771
14.845130332288226,15.607270193858982,180,11,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,18.468949877170648,17.457330020920867,0,1,0,0.0,3,0,17.9715178373071
